-0.002389937,-0.002091195,0.00100952,-0.002170972,0.0000906,0.000113594,0.000547794,0.000718223,0.0000213,0.00000363,0.001010757,0.000983676,-1
-0.002484277,-0.002169811,0.00075231,0.000789923,0.0000855,0.000112959,0.000554404,0.000679401,0.00002,0.00000306,0.001013102,0.00098069,-1
-0.002751572,-0.002468553,0.000998303,0.002989055,0.0000868,0.000114275,0.000555231,0.000621166,0.0000213,0.00000431,0.001038154,0.00098835,-1
-0.002924528,-0.002657233,0.001240006,0.003281818,0.0000925,0.000116491,0.000563493,0.000485286,0.0000259,0.00000623,0.001069025,0.001008567,1
-0.003050314,-0.002783019,0.001476363,0.000550457,0.0000901,0.000116191,0.000602326,0.000446463,0.0000261,0.00000701,0.001050901,0.001009393,1
-0.002720126,-0.002562893,0.001218858,0.001087327,0.0000933,0.00011783,0.000622156,0.000485286,0.0000251,0.00000595,0.001027771,0.001006009,1
-0.002562893,-0.00240566,0.001209482,-0.0000717,0.0000952,0.000119111,0.000639507,0.000524109,0.0000282,0.00000473,0.001051204,0.00101904,1
-0.002091195,-0.001965409,0.0009602,0.000592832,0.0000943,0.000119261,0.00065851,0.000504698,0.0000297,0.00000787,0.001054805,0.001024429,1
-0.000896226,-0.00091195,0.001431557,0.000401274,0.0000967,0.000120796,0.000692386,0.000465875,0.0000293,0.000006,0.001036093,0.001021168,1
-0.001022013,-0.000974843,0.001418641,0.001253683,0.0000976,0.00012202,0.000734524,0.00040764,0.0000237,0.0000061,0.000994391,0.000996508,-1
-0.000267296,-0.000314465,0.000937304,0.001184397,0.0000993,0.000122343,0.000800623,0.000446463,0.0000246,0.00000447,0.00102114,0.001000578,-1
0.000110063,0,0.000931749,0.000855155,0.00010348,0.000123809,0.000822931,0.000465875,0.0000254,0.00000426,0.001042682,0.001004036,-1
0.000393082,0.000235849,0.001389391,-0.001017218,0.000101413,0.000124317,0.000826236,0.000601755,0.0000277,0.00000546,0.001052138,0.001011675,-1
0.000345912,0.000298742,0.001606758,0.000858439,0.0000962,0.000123636,0.00082541,0.000601755,0.0000255,0.0000041,0.001026819,0.001000151,-1
0.000566038,0.000440252,0.001590504,0.000483787,0.0000982,0.000125333,0.000827888,0.00054352,0.0000287,0.00000579,0.001047931,0.001011305,-1
0.000440252,0.000330189,0.001574576,-0.001770797,0.000105008,0.000128149,0.000821279,0.000446463,0.0000288,0.0000055,0.001045264,0.001010676,-1
0.000566038,0.000581761,0.001781674,0.001257096,0.000100919,0.000127491,0.000840282,0.000388229,0.0000272,0.00000553,0.001023364,0.00100329,-1
0.000235849,0.000330189,0.001761711,-0.00000531,0.000105277,0.000129777,0.000844413,0.000446463,0.0000295,0.00000662,0.001043912,0.001011672,-1
0.000455975,0.000534591,0.001742191,-0.000214103,0.000108198,0.000131716,0.000859285,0.000465875,0.0000301,0.00000609,0.001045228,0.001013338,-1
0.00077044,0.00072327,0.001507711,-0.001045694,0.000107524,0.000132293,0.000898118,0.000524109,0.0000334,0.00000749,0.001057932,0.001026395,-1
0.001462264,0.001336478,0.001493391,0.000171535,0.000109141,0.000133471,0.000938604,0.000446463,0.0000334,0.00000641,0.001044985,0.001024922,-1
0.002201258,0.00168239,0.001690674,0.000865352,0.000110085,0.000134521,0.001131943,0.000446463,0.0000289,0.00000781,0.001003543,0.001003483,-1
0.001792453,0.001352201,0.001672688,-0.000146488,0.000110894,0.000134844,0.001083195,0.000465875,0.0000315,0.00000582,0.001036233,0.001012308,-1
0.00259434,0.00254717,0.001861966,0.000214615,0.000114848,0.000136299,0.00113277,0.000485286,0.0000325,0.00000637,0.00104981,0.001014379,-1
0.001886792,0.001981132,0.002249102,0.000711162,0.00011359,0.00013713,0.001136074,0.000698812,0.0000363,0.0000107,0.001062582,0.001027503,-1
0.000707547,0.000408805,0.002015804,0.000017,0.000109276,0.000137141,0.001161688,0.000679401,0.000036,0.00000876,0.001044397,0.001022425,-1
0.003852201,0.002720126,0.002189316,-0.00052746,0.000109905,0.000138399,0.001414516,0.000659989,0.000029,0.00000799,0.000986087,0.000992152,-1
0.002720126,0.002138365,0.001570364,-0.003216394,0.000111927,0.000139611,0.001449218,0.000698812,0.0000315,0.00000602,0.001027444,0.001002117,1
-0.002515723,-0.002154088,0.001554835,-0.003822346,0.000107928,0.000139207,0.000901423,0.000737635,0.0000345,0.0000069,0.001062339,0.001012381,1
-0.004261006,-0.00336478,0.00153961,-0.001956169,0.000112197,0.000141885,0.000776662,0.000776458,0.0000363,0.00000753,0.001055975,0.001017742,1
-0.003443396,-0.002311321,0.000190585,-0.001223912,0.000115477,0.00014439,0.000740307,0.000834692,0.0000408,0.0000094,0.001069934,0.001033232,1
-0.003097484,-0.002688679,0.001142126,0.000569532,0.000117139,0.000145729,0.000788229,0.000834692,0.0000412,0.00000885,0.001051732,0.001032246,1
-0.001949686,-0.002122642,0.001322871,0.002544704,0.000120015,0.00014716,0.000892335,0.000757046,0.000043,0.00000975,0.001047731,0.00103677,1
-0.000204403,-0.000377358,0.001499239,0.001995129,0.000122711,0.000148938,0.001052625,0.000737635,0.0000443,0.00000949,0.001048198,0.001036436,1
0.001650943,0.001415094,0.001670714,0.002722151,0.000125003,0.00015015,0.0013038,0.000737635,0.0000521,0.00000907,0.001090646,0.001062996,1
0.004166667,0.003522013,0.001469465,0.000882453,0.000126665,0.000150819,0.001555802,0.000737635,0.0000492,0.00000944,0.001040985,0.001044542,1
0.003852201,0.003537736,0.001455858,-0.000890341,0.000125272,0.000151489,0.001570675,0.000931749,0.0000455,0.00000875,0.000999137,0.001025006,1
0.002515723,0.002169811,0.001442502,-0.000739883,0.000120374,0.000151477,0.00131041,0.000912338,0.0000465,0.0000074,0.001028256,0.001025665,1
0.000377358,-0.0000786,0.001072041,0.000840029,0.000123385,0.000154098,0.001208783,0.000854104,0.0000494,0.0000109,0.001056441,0.00103063,1
0.0000157,-0.000471698,0.000887318,-0.000701995,0.000131832,0.000157711,0.001293059,0.000718223,0.0000475,0.0000104,0.001030517,0.00101655,1
0.003459119,0.002625786,0.001058806,0.000937984,0.000126216,0.00015666,0.001524405,0.000737635,0.0000473,0.00000827,0.001026516,0.001011339,1
0.001981132,0.001226415,0.001402298,0.000744323,0.000128148,0.000158011,0.001572327,0.000776458,0.0000465,0.0000102,0.001027832,0.001004054,1
0.001053459,0.000251572,0.001737378,0.001026844,0.00013035,0.000160088,0.00156737,0.000757046,0.0000463,0.00000874,0.001029892,0.001001288,1
0.000896226,-0.0000786,0.001202873,-0.0000148,0.000129541,0.000161185,0.001466569,0.000776458,0.0000414,0.00000841,0.00100041,0.000980002,1
-0.000974843,-0.001933962,0.001534809,-0.000923868,0.000130035,0.000162547,0.001305453,0.000757046,0.0000375,0.00000879,0.000990712,0.000964783,1
-0.002531447,-0.002940252,0.000506657,-0.001070037,0.000131248,0.000164856,0.00124018,0.000815281,0.0000409,0.00000916,0.001043567,0.000980883,1
-0.003977987,-0.003962264,0.000673373,-0.001790823,0.000133675,0.000166541,0.001093936,0.000873515,0.0000436,0.00000907,0.001063412,0.000995591,1
-0.004512579,-0.004323899,0.000502876,-0.001725411,0.000139022,0.000168769,0.00101627,0.000970572,0.0000413,0.00000879,0.001027504,0.000988551,1
-0.003632075,-0.003726415,0.000501273,-0.003124577,0.000139651,0.000170212,0.0010865,0.001164687,0.00004,0.00000888,0.001017485,0.000984935,1
-0.001493711,-0.001666667,0.00049968,0.003100104,0.000132461,0.000169346,0.001215393,0.001184098,0.0000356,0.00000892,0.001000046,0.000969873,1
-0.001855346,-0.002044025,0,-0.001192587,0.000133899,0.000171239,0.001207131,0.001184098,0.0000349,0.0000118,0.001014472,0.000972099,1
-0.001839623,-0.002044025,0.000498097,-0.001394419,0.000140864,0.000174263,0.001228613,0.001125864,0.0000376,0.0000105,0.001049628,0.000987336,1
-0.00240566,-0.002610063,0.001489573,-0.001004614,0.000136281,0.000173917,0.001188127,0.001087041,0.0000349,0.00000944,0.001024474,0.000979947,1
-0.002877358,-0.003081761,0.001803503,-0.000525608,0.000138662,0.000175971,0.00116334,0.001164687,0.0000335,0.0000103,0.001015466,0.000978722,1
-0.00408805,-0.00427673,0.000810478,-0.000491814,0.000140145,0.000177391,0.001034447,0.00120351,0.000032,0.0000106,0.001019079,0.000977327,1
-0.006886792,-0.006792453,0.000322529,-0.001372121,0.00014028,0.000178649,0.000830367,0.00120351,0.0000395,0.0000157,0.001078947,0.001010423,1
-0.006949686,-0.006808176,0,-0.000478914,0.000143155,0.000180162,0.000846066,0.00120351,0.00004,0.0000145,0.001062624,0.001011876,1
-0.005031447,-0.004858491,0.000643737,-0.001413662,0.000147424,0.000182078,0.000796491,0.001261744,0.000048,0.0000196,0.001089434,0.001043981,1
-0.003899371,-0.003632075,-0.000160278,-0.000611398,0.000151333,0.000183751,0.000754353,0.00133939,0.0000509,0.0000175,0.00108016,0.001053876,1
-0.00408805,-0.003584906,-0.000481325,-0.001149269,0.000156455,0.000186487,0.000733698,0.001397624,0.0000522,0.0000158,0.001052095,0.001055445,1
-0.00408805,-0.00341195,0.000321868,0.00304654,0.000155107,0.00019227,0.000711389,0.001572327,0.000055,0.0000175,0.001056944,0.001062185,1
-0.004103774,-0.003380503,0.000160605,-0.000983847,0.000151243,0.000194798,0.000697343,0.001552916,0.0000566,0.0000152,0.001054417,0.001061789,1
-0.003396226,-0.002720126,0.000160442,0.001281875,0.000155062,0.000197545,0.000718825,0.001455858,0.0000596,0.0000179,0.00105923,0.001065655,1
-0.003443396,-0.002845912,0.001121946,0.001923221,0.000162207,0.000200327,0.000721304,0.001319978,0.0000664,0.0000168,0.0010901,0.001085134,1
-0.003443396,-0.002893082,0.00063657,0.001068542,0.000160095,0.000200096,0.000707258,0.001261744,0.0000652,0.0000184,0.00104878,0.001068841,1
-0.003238994,-0.002893082,0.000317001,0.000942638,0.000164408,0.000202416,0.000736176,0.001242332,0.0000684,0.0000186,0.001050944,0.001069921,1
-0.003616352,-0.003349057,0.000632727,0.002384578,0.000167554,0.000204482,0.000768399,0.001145275,0.0000653,0.0000149,0.001023928,0.001044623,1
-0.003946541,-0.003600629,0.000472643,0.001753436,0.00016652,0.000204806,0.000784098,0.001145275,0.0000664,0.000016,0.00103102,0.001039669,1
-0.004166667,-0.003820755,0.000471227,0.002383398,0.000167958,0.000205798,0.000775009,0.001067629,0.0000674,0.0000164,0.001044319,0.001034102,1
-0.004559748,-0.004150943,0.000626425,0.00129355,0.000170564,0.000208222,0.000777488,0.000989984,0.0000659,0.0000169,0.001027044,0.001021053,1
-0.004606918,-0.004166667,0.000467954,0.000568014,0.000172631,0.000210011,0.000765921,0.000951161,0.0000676,0.0000171,0.001040276,0.001022427,-1
-0.004449686,-0.003993711,0.000466566,0.000811607,0.000177798,0.000211904,0.000776662,0.000951161,0.0000667,0.0000174,0.001033669,0.001013317,-1
-0.004355346,-0.003883648,0.001085433,0.003131654,0.000176405,0.000213174,0.000784098,0.001106452,0.0000658,0.000021,0.00102474,0.00100542,-1
-0.004323899,-0.003852201,0.000769994,0.00069174,0.000170429,0.000213486,0.000786577,0.001028807,0.000062,0.0000182,0.001005119,0.000986909,-1
-0.004402516,-0.003930818,0.000459745,0.000765552,0.00017326,0.000215944,0.000813016,0.000951161,0.0000633,0.0000175,0.001029589,0.000991083,-1
-0.004622642,-0.004213836,0.000611206,0.001011796,0.000180764,0.000219061,0.000844413,0.000873515,0.0000638,0.0000162,0.001041652,0.000994303,-1
-0.005628931,-0.005251572,0.00030442,0.00071728,0.00017663,0.00021853,0.000846892,0.000795869,0.0000581,0.0000183,0.000997221,0.000972107,-1
-0.005801887,-0.005676101,0.000303831,0.000552027,0.000181438,0.000221173,0.000908033,0.000757046,0.0000597,0.0000171,0.001025286,0.000982106,-1
-0.00509434,-0.00495283,0.000606491,0.00049863,0.000182292,0.000222755,0.000922079,0.000815281,0.0000582,0.0000156,0.001028983,0.000978122,-1
-0.003537736,-0.003474843,0.00045312,0.000140453,0.00018036,0.000222859,0.000955955,0.000815281,0.0000678,0.000024,0.001093495,0.001019395,1
-0.003380503,-0.003396226,0.000451818,-0.000283737,0.000181932,0.000224463,0.000927863,0.000757046,0.0000674,0.0000166,0.001063873,0.001017875,1
-0.003805031,-0.003647799,0.000600698,-0.00025619,0.000181797,0.000226414,0.000819626,0.000757046,0.0000674,0.00002,0.001032638,0.001017299,1
-0.004654088,-0.00427673,0.000299206,0.000619457,0.000185212,0.000229484,0.000773357,0.000737635,0.0000659,0.0000165,0.001023686,0.001011367,1
-0.005408805,-0.004732704,0.000298638,0.000187011,0.000191862,0.000233201,0.000686602,0.000757046,0.0000681,0.0000168,0.001043567,0.001020407,1
-0.005691824,-0.004984277,0.000298071,-0.000261169,0.00019029,0.000235637,0.000684123,0.000951161,0.0000756,0.0000254,0.001091313,0.001049185,1
-0.00509434,-0.004496855,0.000892522,0.000557659,0.000186156,0.000236075,0.000696517,0.000912338,0.0000765,0.0000208,0.001065145,0.001047986,1
-0.005251572,-0.004716981,0.000739571,0.000244492,0.000189076,0.000238038,0.000703127,0.000873515,0.0000762,0.0000204,0.001034881,0.001041963,1
-0.005471698,-0.004811321,0.000294443,-0.000422459,0.00019658,0.000240265,0.000677513,0.000815281,0.0000757,0.0000187,0.001029444,0.001035502,1
-0.005298742,-0.004496855,0.000293893,0.000226049,0.000193974,0.000239884,0.000652726,0.000757046,0.0000815,0.0000223,0.001071449,0.001052371,1
